id,question_index,line_no,source,source_group,merged_name,model_name,embedding_model,x,y,reasoning
11,49115,5,step3_response.$parsed.models[1].explanation,step3_explanation,cognitive restructuring,cognitive schema reconstruction,openai/text-embedding-3-small,3.3578126430511475,3.5876171588897705,"The intervention forces data-driven self-analysis by decomposing the relationship narrative into discrete behavioral variables (attention allocation, listening quality, signal detection). This maps depressive rumination (episodic, self-referential processing) onto a systematic model (attribution error analysis), which changes the cognitive processing mode from 'global self-evaluation' to 'localized feature extraction', enabling targeted intervention rather than holistic self-attack."
12,49115,5,step3_response.$parsed.models[2].explanation,step3_explanation,default mode network inhibition,default mode network inhibition,openai/text-embedding-3-small,2.851794958114624,3.9288201332092285,"The intervention uses competing neural pathway activation: physical activity and social engagement activate task-positive cortical networks, which orthogonally inhibit the default mode networkresponsible for self-referential thought and rumination. The mechanism is competitive suppression - by forcing external attention allocation (prospective mode), the neural resources for retrospective rumination are starved, shifting the system equilibrium from DMN-dominant to TPM-dominant."
13,20650,6,step3_response.$parsed.models[0].explanation,step3_explanation,perceptual control theory,perceptual control theory,openai/text-embedding-3-small,2.1543948650360107,1.458465814590454,该模型揭示了自我调节的本质：个体通过将内部标准与感知结果进行比较，产生误差信号，再通过行为输出来消除误差。当一个人从依赖外部验证(伴侣的认可、陪伴、关注)转变为通过自我定义的价值观和成就来获得自我认同时，其控制系统从'外部参考'切换为'内部参考'，实现了情绪自主性。这正是干预链条中'attachment mechanism shifts from conditional need-based to unconditional choice-based'的数学机制基础。
14,20650,6,step3_response.$parsed.models[1].explanation,step3_explanation,bellman optimality principle,bellman optimality principle,openai/text-embedding-3-small,7.479137420654297,7.414819717407227,该原理指出最优策略应基于长期累积价值最大化，而非即时缺失填补。在用户的案例中，干预前个体隐式地最小化孤独感(负面动机)，干预后个体转向最大化关系质量(正面动机)。通过重新定义价值函数，将'关系能否填补我的空缺'改为'关系能否放大我的完整'，从而使优化目标从补偿性(compensatory)变为增值性(multiplicative)。这在数学上对应于价值函数的重新参数化(reparameterization)，是结构性改变的理论基础。
15,51397,7,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,costly signaling theory,openai/text-embedding-3-small,11.517084121704102,2.894325017929077,"In this model, signals are only honest if they're costly to fake. By demanding full transparency (phone/passwords, location sharing) and a 90-day probation with documented proof, she imposes costs that genuine remorse accepts but opportunistic cheaters avoid. The model changes the payoff structure: before, concealment was costless; now, honesty becomes the dominant strategy."
16,51397,7,step3_response.$parsed.models[1].explanation,step3_explanation,mechanism design,principal agent model with monitoring,openai/text-embedding-3-small,11.849658012390137,4.219493389129639,"She is the principal who cannot observe his (the agent's) true actions overseas. The intervention adds monitoring mechanisms (share passwords, location sharing, verifiable alibis) that eliminate his private sphere. This shifts the equilibrium from 'he can cheat and hide' to 'any cheating becomes immediately detectable,' restructuring the incentive compatibility."
17,51397,7,step3_response.$parsed.models[2].explanation,step3_explanation,exit strategy,exit option structure,openai/text-embedding-3-small,10.586080551147461,4.836814880371094,The 90-day probation with pre-specified consequences creates a clear decision boundary rather than continuous emotional negotiation. If he complies: relationship continues under new structure. If he resists or relapses: she has pre-commitment to exit without guilt. This removes the commitment problem ('how do I know he'll really change') by making the conditional exit automatic rather than discretionary.
18,116639,8,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,variable ratio reinforcement schedule,openai/text-embedding-3-small,-2.2360246181488037,0.7358765006065369,"In behaviorist psychology, variable ratio reinforcement (such as unpredictable rewards) produces high, steady response rates that are most resistant to extinction. The strategy uses a mix of scheduled weekly rituals (fixed ratio) combined with unpredictable small gestures (variable ratio) to rebuild romantic conditioned responses, making the behavior pattern more resilient than accidental浪漫."
19,116639,8,step3_response.$parsed.models[1].explanation,step3_explanation,attractor dynamics,bistable attractor dynamics,openai/text-embedding-3-small,6.2105326652526855,3.9962189197540283,"Dynamical systems with bistability have two stable equilibrium states. Current state is trapped in the 'best friend' attractor basin. The intervention applies controlled perturbations (intentional dates, vulnerability exchanges) that push the system across the separatrix into the 'romantic partner' attractor basin, where positive feedback (her receptivity → his effort → stronger receptivity) maintains the new stable state."
20,31400,9,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,17.290193557739258,-0.7007932662963867,在经典信号博弈模型中，信息劣势方无法直接观测信息优势方的类型（她是否真正想改变），只能通过其行为（是否主动坦白）来推断。用户的干预通过设定48小时不可延展的窗口，将连续博弈转变为一次性信号发送机会，改变了对方「被发现后才被动招供」的最优策略——现在主动坦白成为唯一能改变你预期行为的信号。
21,31400,9,step3_response.$parsed.models[1].explanation,step3_explanation,bifurcation theory,bifurcation theory,openai/text-embedding-3-small,-2.2938883304595947,13.017251014709473,该因果干预在关系系统中引入了临界参数变化（限时窗口+不可逆后果），使原本处于持续振荡的动态系统必须越过临界点并收敛到新的稳定态（彻底透明或关系终结）。原系统是non-convergent的极限环，干预通过改变控制参数（时间约束+后果设定）将系统状态空间压缩为两个吸引域，消除原有的周期性行为。
22,8330,10,step3_response.$parsed.models[0].explanation,step3_explanation,self perception theory,self perception theory,openai/text-embedding-3-small,2.321359157562256,1.1793063879013062,该理论指出人们通过观察自身行为推断内心态度，而非相反。当男友被要求具体描述'若决心投入会做什么不同'时，他被迫从行为角度而非感觉角度建构关系认知，从而改变原有的'感觉决定行为'逻辑链条。自我感知机制使得一旦他开始执行具体行动（如主动规划），他会自动修正对自己的认知定位，从'不确定是否爱'转为'愿意付出的人'。
23,8330,10,step3_response.$parsed.models[1].explanation,step3_explanation,threshold model,threshold model,openai/text-embedding-3-small,3.5893633365631104,9.120780944824219,该模型通过设定清晰的可测量阈值将连续统离散化为二元状态。女友的'具体时间段内展现主动追求行动'要求将关系转化为存在可检验终点的阈值模型——要么达成阈值（出现主动行为），要么未达成（无实质行动）。这改变了原有关系动态的模糊性，将决策从开放的'也许有一天'转为存在明确检验窗口的有限期博弈。
24,8330,10,step3_response.$parsed.models[2].explanation,step3_explanation,cognitive restructuring,cognitive framework restructuring,openai/text-embedding-3-small,2.1626529693603516,2.3066232204437256,该机制作用于元认知层面——不是改变具体认知内容，而是让隐含的比较框架进入意识视野。当被要求说明'理想关系定义'时，他需要将原本无意识运作的比较框架（'首恋火花=真爱'vs'现任安稳=不够爱'）显性化为语言。这一显性化过程本身就会触发对框架合理性的反思，因为显性表述会暴露原有框架中的逻辑跳跃。干预并不直接纠正错误认知，而是通过元认知暴露创造自我修正的条件。
25,10192,11,step3_response.$parsed.models[0].explanation,step3_explanation,rescorla wagner model,rescorla wagner model,openai/text-embedding-3-small,-1.7933822870254517,7.150363445281982,该模型通过公式 V_t+1 = V_t + αδ 描述条件反射的获得与消退，其中V为条件刺激的联结强度，α为学习率，δ为预测误差。当阻断信息流后，δ持续为零，V呈指数衰减至零，精确对应'情感去耦合'的认知过程。
26,44025,12,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,negative reinforcement loop,openai/text-embedding-3-small,-1.6060223579406738,5.064538478851318,用户的反复'打破断联'行为并非理性选择，而是被负强化回路所驱动：每次联系后的痛苦成为下一次'必须联系以解除焦虑'的强化物。物理性断联通过移除这个反馈回路的输入源（前任的联系方式），使循环的触发条件不复存在，从而打破成瘾机制。
27,44025,12,step3_response.$parsed.models[1].explanation,step3_explanation,attractor dynamics,attractor dynamics,openai/text-embedding-3-small,-0.4883550703525543,6.736212730407715,大脑的神经活动倾向于停留在已有的稳定模式（吸引子）。前任相关的神经网络是一个强吸引子，每次反刍都是对它的重新激活。物理断联削弱了这个吸引子，而替代性活动创建了新的吸引子。多个新吸引子与旧吸引子竞争认知资源，使系统状态逐渐转移向新的平衡点。
28,44025,12,step3_response.$parsed.models[2].explanation,step3_explanation,commitment device,commitment device,openai/text-embedding-3-small,-1.0043442249298096,5.5872697830200195,用户在意志力状态下无法持续断联，因为每隔约两周的冲动会战胜理性。物理性删除联系方式是一个承诺装置——它将'不联系'这个需要持续意志力的主动行为转化为'物理上无法执行'的约束行为，从而消除了每次决策所需的认知资源消耗。
29,56803,13,step3_response.$parsed.models[0].explanation,step3_explanation,graph theory,graph theory,openai/text-embedding-3-small,5.844011306762695,5.899219989776611,"The friendship termination is the deletion of vertex Drew from the social network graph, along with all edges (direct relationship, indirect access paths, communication channels). This mathematically severs the connectivity pathway that enables the threat vector. Post-removal, the graph distance between Drew and the girlfriend becomes infinite (no path exists), making repeat access structurally impossible."
30,56803,13,step3_response.$parsed.models[1].explanation,step3_explanation,repeated game,repeated game,openai/text-embedding-3-small,9.459211349487305,4.675127029418945,"The intervention converts an infinitely repeated prisoner's dilemma (where tolerating defection was the Nash equilibrium) into a trigger strategy game. By making the cost of defection explicit and permanent (friendship termination is permanent, not revertible), the intervention redefines the subgame perfect equilibrium—future potential violators face a credible threat: any assault attempt results in irreversible relationship termination."
31,56803,13,step3_response.$parsed.models[2].explanation,step3_explanation,feedback control,feedback loop dynamics,openai/text-embedding-3-small,4.845541477203369,3.613328695297241,"System dynamics model where the previous state was a reinforcing feedback loop R: boundary violation → no consequence → violation normalized → stronger violation. The intervention introduces a balancing loop B: violation detected → relationship terminated → cost imposed → loop broken. By cutting the feedback pathway that connected violation to tolerance, the system shifts from the attractor state 'tolerated violations' to a new stable state 'consequences enforced.'"
32,56108,14,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,16.21794319152832,-0.2436121106147766,在信号博弈中，具有私有信息的一方（sender/BF）通过选择行动（回应声明）向接收方（receiver/OP）传递关于自己类型的信息。我的不可谈判声明相当于创建了一个强制性的信号空间——他的回应不再是模糊的'我只是诚实'，而必须是在承认越界（修复）或拒绝承认（关系终止）之间做出明确的离散选择。这个选择行为本身成为揭示他真实意图的可观测信号。
33,56108,14,step3_response.$parsed.models[1].explanation,step3_explanation,nash equilibrium,subgame perfect nash equilibrium,openai/text-embedding-3-small,12.916460037231445,11.779358863830566,原博弈中BF的单边越界行为（定义权在其手中）构成一个静态均衡。我的干预引入了新的约束条件（边界声明+二选一抉择），这改变了博弈的策略空间和支付结构，使得原有均衡不再可行。新的均衡必须在新的子博弈中通过BF的显性选择（选项①建立透明机制或选项②离开）来达成——任何无法产生可检验承诺的回应都不构成新的子博弈精炼均衡。
34,56108,14,step3_response.$parsed.models[2].explanation,step3_explanation,information equilibrium,information equilibrium,openai/text-embedding-3-small,15.234997749328613,1.4540988206863403,原状态是信息不对称的——BF知道自己的情感外遇行为并掌握定义权，OP处于不确定状态。我的干预通过强制BF表态（72小时内回应）消除了这一信息不对称，使得双方在对称信息下进行关系决策。这一过程本质上是从非对称信息均衡向对称信息均衡的过渡。
35,67280,15,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,extinction,openai/text-embedding-3-small,-4.57167911529541,1.4199968576431274,"Behavioral extinction describes the process whereby a conditioned response diminishes when the reinforcing consequence is withheld. By implementing strict no-contact, the system removes the reinforcement that maintained his attachment behaviors (seeking contact, validation-seeking, rumination), allowing the conditioned emotional response to naturally decay toward baseline."
36,67280,15,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,negative feedback loop,openai/text-embedding-3-small,4.518153667449951,3.778754949569702,"A regulatory mechanism where output of a system feeds back to oppose changes in the input, counteracting deviation from equilibrium. His original state featured a positive feedback loop: distress → seeking her → increased hope/rejection → more distress. The no-contact intervention introduces an opposing force that breaks this loop, allowing the system (his emotional state) to stabilize toward a new equilibrium."
37,718,16,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian updating,bayesian updating,openai/text-embedding-3-small,8.583386421203613,0.45541611313819885,观测者在获得新证据后不断修正对目标事件的概率信念。用户的3-6个月观察期本质上是数据收集阶段，每一个新的透明行为都被用作 likelihood 来更新 P(trust|behavior)，从而将模糊的情感判断转化为可量化、可检验的信任概率。
38,718,16,step3_response.$parsed.models[1].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,14.962251663208008,0.2682182490825653,在信息不对称的情况下，拥有私有信息的一方（违约方）可以通过发送信号来传递信息。用户的干预要求对方主动提供共享位置、主动报备等 costly signals，这些信号的可验证性使得欺骗成本极高，从而筛选出真诚道歉与虚假言辞。如果对方拒绝发送可验证信号或信号被证伪，信任无法重建。
39,718,16,step3_response.$parsed.models[2].explanation,step3_explanation,optimal stopping,optimal stopping,openai/text-embedding-3-small,9.138439178466797,0.932583749294281,用户面对的是一个停止问题：在观察到足够证据时做最终决定（原谅或分手），而不是在情绪冲动下立即做出。3-6个月的观察期设定为搜索阶段的上界，在此期间收集证据、评估信号强度，在达到阈值或观察期末时做出最优决策，从而最大化长期效用（避免后续猜疑和关系内耗）。
40,20124,17,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian updating,bayesian updating,openai/text-embedding-3-small,8.551830291748047,2.204848289489746,"The intervention restructures the communication flow to generate verifiable evidence about the partner's actual states, replacing unverified idealized priors. Each bidirectional exchange provides likelihood data that updates the mental model, moving belief systems from assumption to evidence-based posterior probabilities."
41,20124,17,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,negative feedback loop,openai/text-embedding-3-small,5.185417652130127,4.488462924957275,Establishing reciprocal communication protocols creates a closed-loop system where the user's emotional investment and support are conditioned on observable feedback signals from the partner. This prevents unbounded resource depletion (savior-complex) by引入 a corrective mechanism that reduces support input when feedback indicates non-reciprocity or unsustainability.
42,20124,17,step3_response.$parsed.models[2].explanation,step3_explanation,optimization,constrained optimization,openai/text-embedding-3-small,7.753550052642822,6.175806999206543,"By adding a self-preservation constraint to the utility function (the user's own psychological resources), the strategy prevents the local optimum trap of total resource exhaustion toward the partner. The constraint creates a Pareto frontier where both user and partner welfare are optimized within bounded limits, rather than sacrificing one for the other."
43,12674,18,step3_response.$parsed.models[0].explanation,step3_explanation,sequential game,sequential game,openai/text-embedding-3-small,13.927990913391113,10.318195343017578,通过设定明确的外生触发事件（正式分手）作为博弈的转折点，将双方的互动从'同时进行、模糊制约'转变为'她先行动、我再响应'的序贯结构。这消除了灰色地带的信息不对称，使博弈规则显性化。
44,12674,18,step3_response.$parsed.models[1].explanation,step3_explanation,trigger strategy,trigger strategy,openai/text-embedding-3-small,14.353371620178223,9.45584774017334,在博弈中预先设定一个明确的触发条件（正式分手），只有当该条件满足时才执行特定行动（继续追求）。这将关系推进从'现在进行'转变为'条件满足时进行'，是一个外生触发的阈值机制。structural_change正是通过这个trigger将模糊的时间线转化为明确的条件等待。
45,41734,19,step3_response.$parsed.models[0].explanation,step3_explanation,chicken game,chicken game,openai/text-embedding-3-small,12.076709747314453,10.709102630615234,斗鸡博弈（也称鹰鸽博弈）。两个参与者相向而行：选择前进（鹰策略）可能赢取奖励但若双方均前进则遭受最大损失（两败俱伤），选择后退（鸽策略）则损失面子但避免最大损失。典型均衡是。一方前进一方后退。在本情境中，双方均不愿先表态（相当于均不前进），形成帕累托劣等的僵持均衡。解决方案：通过主动发起关系定义讨论，相当于单方面选择前进，打破对称博弈结构，迫使对方在回应压力下做出策略选择（前进或后退），从而输出确定的博弈结果。
46,40612,21,step3_response.$parsed.models[0].explanation,step3_explanation,threat,credible threat,openai/text-embedding-3-small,16.567626953125,8.535279273986816,可信威胁机制。当甲方设定'若乙方违约则甲方必然执行后果C'的威胁时，该威胁必须满足时间一致性（time-consistency）才能可信。用户的策略正是如此：提前明确约定'若继续联系则关系终止'，且这一威胁是可执行的（不是空洞的警告）。通过将威胁显性化、可执行化，改变乙方在博弈中的收益结构，使其违约成本从零变为正数，从而抑制违约动机。
47,40612,21,step3_response.$parsed.models[1].explanation,step3_explanation,commitment device,commitment problem,openai/text-embedding-3-small,15.753915786743164,8.941463470458984,承诺问题。指在博弈中一方通过做出不可逆的承诺来改变博弈结果的现象。用户通过设定'不可协商的最终界限'和'明确后果'，实际上是在博弈开始前就锁定了自己的策略空间——无论对方如何选择，用户的后续反应都是预定的（遵守则继续，违约则终止）。这种承诺机制将一个重复博弈（女方可以持续试探男方的底线）转变为单次博弈（女方必须在明确的约束下做出 binary choice）。
48,40612,21,step3_response.$parsed.models[2].explanation,step3_explanation,mechanism design,mechanism design,openai/text-embedding-3-small,14.44896411895752,6.038133144378662,机制设计。核心思想是通过设计博弈规则（机制）来引导参与者做出期望的行为。原机制是'容忍机制'：女方违约无成本，持续接触；新机制是'激励相容机制'：女方的最优策略（给定收益函数）变为断联。用户的干预本质上是重新设计了关系的激励机制——将'隐瞒被发现后无实质性后果'（机制设计失败）转变为'违约必然触发终止'（激励机制有效）。
49,8978,22,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,extinction,openai/text-embedding-3-small,-4.21209716796875,4.8667168617248535,Extinction（消退）是经典条件反射和操作性条件反射中的核心机制：当曾经获得强化的行为或情绪反应不再伴随强化刺激出现时，该反应的出现频率和强度会随时间逐渐下降。在本案例中，通过信息隔离切断外部强化源（前任动态），使得维持反刍思维的外部刺激消失，使情绪反应模式自然进入消退过程。
50,8978,22,step3_response.$parsed.models[1].explanation,step3_explanation,elaborative retention,elaborative retention,openai/text-embedding-3-small,1.493201494216919,4.043093204498291,Elaborative Retention（精细加工保持）是认知心理学中关于记忆和信息保持的模型：指对信息进行主动加工、复述和意义建构比被动接受产生更强的记忆保持和更长的信息表征时间。应用到情绪处理场景，主动Processing（而非Avoidance）会改变痛苦情绪在认知系统中的表征强度，使其从被动维持转向主动整合，最终实现情绪基线的重建。
51,28354,23,step3_response.$parsed.models[0].explanation,step3_explanation,silent signaling,silent signaling,openai/text-embedding-3-small,14.4888277053833,-0.7647899985313416,该模型指在信息不对称情境下，发送方发出可观测信号（此例中为联系请求），接收方的任何行为——包括沉默——都构成信息反馈。在对方不回复状态不可观测的情况下，主动接触将沉默从'未知'转换为'观测到的无响应'，这一信号本身承载信息（对方选择不回应=其态度的显性表达），从而消解系统的不确定性。任何回应或者不回应都提供了关于对方状态的二值信息，使系统从'不可判定'转为'可判定'。
52,28354,23,step3_response.$parsed.models[1].explanation,step3_explanation,need for closure,need for closure,openai/text-embedding-3-small,3.010472059249878,2.007441759109497,该理论描述个体在面对模糊或不确定情境时，会产生获取确定性认知的驱动力。强的need for closure个体倾向于快速接受任何可得答案以终止认知搜索。用户的困境是closure缺失——对方分手理由不足使其无法构建完整叙事，导致认知系统持续反刍。干预的预期结果是提供'信息材料'（无论完整与否），使认知系统获得足够材料构建叙事框架，从而满足closure需求并退出反刍循环。'有答案'这一事实本身即可终止认知搜索，不要求答案完美。
53,28354,23,step3_response.$parsed.models[2].explanation,step3_explanation,state transition via perturbation,state transition via perturbation,openai/text-embedding-3-small,-0.524663507938385,11.797216415405273,该模型描述通过向稳态系统注入可控扰动，强制系统发生状态跃迁。当前系统处于吸引子（静止-反刍循环），无法自发退出。干预作为外部扰动注入，其作用不是'推动'系统到特定状态，而是'打破'当前稳定结构，使系统无法维持静止。任何后续状态（对话或沉默）都是通过扰动实现的相变结果。无响应本身作为强信号强制系统退出不确定吸引子，进入可行动阶段。核心作用是破坏静止稳定性而非决定目标状态。
54,84946,24,step3_response.$parsed.models[0].explanation,step3_explanation,hebbian plasticity,hebbian learning,openai/text-embedding-3-small,0.1041506677865982,6.56561803817749,该模型描述'一起放电的神经元会连接在一起'的神经可塑性机制。断联移除了旧有的激活模式，使原有神经通路因缺乏激活而衰减；同时，社会支持引入的新关系模式激活新的神经通路，实现替代性情感连接的建立。
55,84946,24,step3_response.$parsed.models[1].explanation,step3_explanation,rescorla wagner model,rescorla wagner model,openai/text-embedding-3-small,1.8356478214263916,1.9502220153808594,该模型描述条件学习中的预测误差机制：当实际结果与预期不符时，认知结构会发生更新。专业心理干预通过提供外部现实检验（新证据、新视角），产生预测误差，从而修正被扭曲的自我叙事和关系认知。
56,84946,24,step3_response.$parsed.models[2].explanation,step3_explanation,attractor dynamics,attractor dynamics,openai/text-embedding-3-small,-1.643784999847412,10.468143463134766,该模型描述非线性动力系统中的稳定状态概念。创伤绑定循环是一个吸引子状态，系统会自动回归这个状态。干预通过断联（移除回归驱动力）、心理治疗（扰动现有状态）、社会支持（引入新吸引子）三重作用，使系统越过相变阈值，从旧吸引子状态转变到新的稳定状态。
57,73002,25,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,extinction,openai/text-embedding-3-small,-4.0951457023620605,4.965398788452148,Extinction是经典条件反射理论中的核心机制，指条件刺激（CS）不再伴随非条件刺激（US）强化时，已形成的条件反应逐渐减弱并消失的过程。在分手情境中，思念和复合冲动是条件反应，断绝所有接触线索（CS）且不提供任何强化（对方的任何反馈），则该条件反应按消退曲线衰减。
58,73002,25,step3_response.$parsed.models[1].explanation,step3_explanation,counterconditioning,counter conditioning,openai/text-embedding-3-small,-0.2817828059196472,3.9293110370635986,指在同一情境中建立与原有条件反应不相容的新反应，从而主动替代并覆盖原有行为模式。通过建立新作息、新社交圈、新目标等替代性奖赏来源（CS），激活新的愉悦体验（CR），覆盖原有的'想起她-渴望复合'条件反射。
59,73002,25,step3_response.$parsed.models[2].explanation,step3_explanation,latent inhibition,latent inhibition,openai/text-embedding-3-small,-2.0813937187194824,5.400137424468994,指在条件学习之前预先暴露于条件刺激，会减弱后续条件学习的获得。在分手情境中，移除共同物品、照片等情境线索，相当于使这些线索不再成为触发情绪记忆的条件刺激，从而降低后续条件反射的建立强度，加速情绪脱敏。
60,76132,26,step3_response.$parsed.models[0].explanation,step3_explanation,operant conditioning,extinction,openai/text-embedding-3-small,-4.8737568855285645,2.9916951656341553,在行为心理学中，Extinction指当一个先前被强化的行为不再获得强化时，该行为会逐渐减弱甚至消失。用户通过停止顺从反馈，实际上是撤除了对男友控制行为的强化，从而打破'测试-升级-成功'的控制循环。当控制行为不再得到顺从的奖励时，其发生频率会下降。这直接对应因果链条中的structural_change——消除正强化来源。
61,76132,26,step3_response.$parsed.models[1].explanation,step3_explanation,mechanism design,principal agent problem,openai/text-embedding-3-small,13.480708122253418,4.9250006675720215,在博弈论和经济学中，Principal-Agent Problem描述当一方（Agent）的行为成本或风险由另一方（Principal）承担时，会产生道德风险和逆向选择。用户的场景中，男友将情绪管理成本转嫁给你（你需通过顺从来消除他的不安），而你的策略通过划定边界，将情绪管理的责任回归Agent本人。这改变了激励机制，使对方无法继续外部化其情绪成本。
62,76132,26,step3_response.$parsed.models[2].explanation,step3_explanation,signaling game,cheap talk equilibrium,openai/text-embedding-3-small,13.875245094299316,0.3941718637943268,在博弈论中，Cheap Talk指无成本的沟通。当发送者（用户）的言论可以自由伪造时，接收者只会相信与行为一致的信号。用户停止解释、用行动（去见哥哥）直接证明立场，这使沟通从'cheap talk'转为可信的行动承诺，从而改变了对方的预期和策略。这对应因果链条中的intervention——用行动而非语言来确立边界。
