id,question_index,line_no,source,source_group,merged_name,model_name,embedding_model,x,y,reasoning
18,17153,10,step3_response.$parsed.models[1].explanation,step3_explanation,threshold models,threshold model,openai/text-embedding-3-small,11.055994033813477,-0.23336303234100342,该模型指出集体不良行为扩散需要参与者数量达到触发阈值，本干预通过及时清除违规骚扰者，将参与骚扰的人数长期稳定在扩散阈值以下，阻止骚扰行为大规模蔓延
19,16869,11,step3_response.$parsed.models[0].explanation,step3_explanation,expected utility theory,minimum expected loss,openai/text-embedding-3-small,6.554757595062256,-4.117160320281982,该模型通过对每个决策选项计算损失大小乘以损失发生概率得到期望损失，选择期望损失最低的选项，本问题中放弃占有并上报的期望损失远低于私自留存，符合模型的最优选择逻辑
20,25892,12,step3_response.$parsed.models[0].explanation,step3_explanation,financial economics,credit risk transfer,openai/text-embedding-3-small,6.6957011222839355,0.3838856518268585,该模型通过合约将不确定的潜在索赔风险从风险规避的登记机构转移给以风险定价盈利的第三方机构，直接消除了阻碍产权合法登记的核心约束，使断裂的所有权链条获得合规性背书
21,5291,13,step3_response.$parsed.models[0].explanation,step3_explanation,minimax decision rule,minimax criterion,openai/text-embedding-3-small,6.945448398590088,-5.3358869552612305,该模型将存在未公开性暴力幸存者时的潜在伤害作为最坏情况，通过约束公开场景行为将最大可能伤害降到最低，实现风险控制目标
22,5291,13,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,positive feedback loop,openai/text-embedding-3-small,10.70419979095459,1.917809247970581,干预切断了涉强奸玩笑助推受害者有罪论、进一步压制幸存者发声的正反馈回路，消除了有害的自我强化机制
23,10933,14,step3_response.$parsed.models[0].explanation,step3_explanation,game theory games,rubinstein bargaining model,openai/text-embedding-3-small,1.5579004287719727,3.7135837078094482,"This model describes the mechanism of reaching an agreement by the first mover adjusting the counterparty's utility expectation and discount factor. The tenant proactively offers the landlord a higher certain return, making accepting extension the equilibrium outcome"
24,10933,14,step3_response.$parsed.models[1].explanation,step3_explanation,dynamic programming,optimal stopping problem,openai/text-embedding-3-small,-0.15649089217185974,-0.9389049410820007,"This model finds the minimum expected cost stopping point under given constraints. The constraint here is that legal eviction takes longer than 3 weeks closing period, the optimal stopping point is moving on closing day, which meets the constraint and costs less than short-term transition rent"
25,2103,15,step3_response.$parsed.models[0].explanation,step3_explanation,dynamic programming,markov decision process,openai/text-embedding-3-small,5.227475166320801,0.513038694858551,通过选择不自动认罪的动作，改变默认的状态转移路径，从自动定罪分支切换到从轻裁量分支，避开不利结果
26,2103,15,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,12.932047843933105,4.804016590118408,首次无违章记录的观察会让法院更新驾驶员的风险后验，将其归为低风险群体，触发从轻处罚规则
27,16821,16,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,12.884358406066895,5.02780294418335,"该模型以初始错误的先验概率为输入，通过引入经法定验证的真实身份与住址证据，将""债务归属于用户""的后验概率更新至趋近于0，驱动责任方修正错误的催收和征信记录"
28,9902,17,step3_response.$parsed.models[0].explanation,step3_explanation,game theory games,deterrence equilibrium,openai/text-embedding-3-small,-1.2919402122497559,2.5428388118743896,"This model reconstructs the payoff matrix of both game players by introducing credible external punishment constraints, makes accepting legal ruling and compensation the equilibrium strategy for the violator, and eliminates the risk of private confrontation for the claimant"
29,9902,17,step3_response.$parsed.models[1].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,-2.252748727798462,5.983859539031982,"This model solves the problem of fact identification under information asymmetry, complete evidence as a credible signal greatly increases the probability that the adjudicator supports the claimant's demand, and guarantees the claim gets legal support"
30,1570,18,step3_response.$parsed.models[0].explanation,step3_explanation,principal-agent theory,principal agent model,openai/text-embedding-3-small,8.702325820922852,9.766764640808105,当事人作为委托人将博弈决策权委托给具备专业法律知识的律师，由代理人最大化当事人的利益，修正了原博弈中双方能力不对等的基础结构
31,1570,18,step3_response.$parsed.models[1].explanation,step3_explanation,game theory games,credible commitment,openai/text-embedding-3-small,9.171473503112793,4.332139015197754,通过设定所有沟通必须经过律师的规则，可信锁定了当事人不会私下妥协成为线人，改变了博弈的支付结构，消除了警方的胁迫空间
32,1885,19,step3_response.$parsed.models[0].explanation,step3_explanation,collective action,duverger's law,openai/text-embedding-3-small,9.085643768310547,1.041810154914856,该模型明确指出单一选区相对多数制会通过激励选民对第三党的战略投票，自发形成稳定两党垄断格局；改革选举规则打破了该模型成立的初始条件，从机制层面消解了两党垄断的制度基础
33,1885,19,step3_response.$parsed.models[1].explanation,step3_explanation,principal-agent theory,principal agent problem,openai/text-embedding-3-small,8.204139709472656,10.588981628417969,该模型描述了代理人受激励偏差偏离委托人核心利益的结构性扭曲，公共竞选资助改变了政客的激励来源，让政客的利益对齐作为委托人的普通选民，而非作为捐赠方的大企业，解决了代表权错位的问题
34,22090,20,step3_response.$parsed.models[0].explanation,step3_explanation,game theory games,rational deterrence theory,openai/text-embedding-3-small,9.19095230102539,-1.4202096462249756,该模型假设行为主体基于预期收益与预期成本的比较做决策，通过施加明确可执行的违规处罚提高违规的预期成本，推动主体主动调整行为停止违规
35,22090,20,step3_response.$parsed.models[1].explanation,step3_explanation,coase theorem,pigouvian taxation,openai/text-embedding-3-small,8.581494331359863,-0.9817622900009155,该模型针对负外部性问题，通过对产生负外部性的行为施加成本，将原本转移给他人的外部成本转化为行为人的私人成本，纠正行为人的最优决策，使其停止产生负外部性的违规行为
36,5030,21,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,8.555793762207031,6.310237884521484,著作权方通过完备固定证据，降低了高胜诉主张的信号传递成本，让侵权方准确区分高低胜诉概率的维权，纠正了侵权方对冷门作品维权难度的错误判断，推动侵权方主动选择和解
37,5030,21,step3_response.$parsed.models[1].explanation,step3_explanation,nash equilibrium,nash bargaining solution,openai/text-embedding-3-small,7.175070762634277,3.0439295768737793,通过联合合法权利人、追加所有责任主体，明确了索赔依据，提高了著作权方议价的威胁点，使得议价均衡结果向著作权方一侧偏移，最终得到足额赔偿的均衡解
38,8913,22,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,9.198244094848633,5.344326496124268,信号博弈中，作为发送方的租户通过可观测的成本投入传递诉求强度信号，改变作为接收方的原管理董事会的决策判断，促使其选择回应诉求而非忽略，打破原有无回应僵局
39,8913,22,step3_response.$parsed.models[1].explanation,step3_explanation,constrained optimization,constrained optimization,openai/text-embedding-3-small,4.487818717956543,5.078963279724121,该模型将租户的成功概率最大化作为目标，将租户可承受的维权成本作为约束，这套策略在给定约束下实现了期望收益的最大化，既避免了过高的维权成本，又最大化了问题解决的概率
40,11099,23,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,1.5123549699783325,6.316051006317139,"The tenant sends a credible formal notification with evidence as a signal, letting the landlord accurately identify the risk of illegal conversion being exposed, changing the landlord's original wrong judgment that the tenant will not take legal action to expose it"
41,11099,23,step3_response.$parsed.models[1].explanation,step3_explanation,nash equilibrium,nash bargaining solution,openai/text-embedding-3-small,1.1040791273117065,3.314221143722534,"The intervention changes the disagreement payoff of both parties: the tenant's disagreement payoff rises (the landlord is fined if exposed), the landlord's disagreement payoff drops sharply, so the equilibrium solution of bargaining shifts to the tenant's expected direction"
42,118107,24,step3_response.$parsed.models[0].explanation,step3_explanation,principal-agent theory,principal agent model,openai/text-embedding-3-small,6.226512908935547,1.7294728755950928,该数理模型通过权责匹配，由拥有本地专业经验的律师承担诉讼决策，消除了用户与司法系统之间的信息不对称，降低了决策错误概率，最大化用户的胜诉期望
43,118107,24,step3_response.$parsed.models[1].explanation,step3_explanation,dynamic programming,sequential decision model,openai/text-embedding-3-small,5.008852958679199,-0.17783766984939575,该模型要求仅在前序阶段达成目标结果后才进入下一阶段，避免了提前启动民事诉讼产生的无谓成本，符合司法程序规则约束，优化了整体期望净收益
44,15470,25,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,7.426288604736328,7.381590366363525,房主通过可验证的正式沟通传递了拒绝妥协的清晰信号，消除了交易参与方的信息不对称，纠正了对方对房主行为的错误预期，迫使对方正视争议风险
45,15470,25,step3_response.$parsed.models[1].explanation,step3_explanation,nash equilibrium,nash bargaining solution,openai/text-embedding-3-small,5.557531356811523,4.720762252807617,干预引入了房产交易失败的风险成本，调整了邻居谈判的保留收益，也就是威胁点，使得新的纳什议价解落在邻居同意移线的可行区间内
46,43327,26,step3_response.$parsed.models[0].explanation,step3_explanation,queueing theory,queueing theory,openai/text-embedding-3-small,4.48267936706543,1.0832583904266357,通过补充制毒等高致命风险证据，将案件从低优先级积压队列转移到高优先级紧急处置队列，破解DCS的不作为积压僵局
47,43327,26,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,4.32033109664917,2.044343948364258,结构化的硬证据帮助警方、DCS、法院更新对儿童面临致命风险的后验概率，使风险判断达到触发干预的决策阈值
48,43327,26,step3_response.$parsed.models[2].explanation,step3_explanation,nash equilibrium,multiple equilibrium,openai/text-embedding-3-small,3.9529941082000732,2.220097303390503,"引入警方、司法、民选代表多个独立决策节点，推动系统从""儿童持续暴露危险""的坏均衡收敛到""儿童转移至安全照料""的好均衡"
49,29384,27,step3_response.$parsed.models[0].explanation,step3_explanation,constraint satisfaction,constraint satisfaction problem,openai/text-embedding-3-small,2.5832040309906006,-2.9647231101989746,该模型要求所有可行解必须满足全部预设硬约束，补全被密西西比州决策系统忽略的联邦跨州裁定承认规则、正当程序要求等核心硬约束后，原错误的工资扣划决策会因违反约束被排除，最终输出符合所有约束的合法解
50,29384,27,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,12.776148796081543,4.471476078033447,原决策基于前妻虚假陈述形成的错误先验，输入完整确定的用户无欠款证据后，后验概率会完全收敛到用户无欠款的真实状态，从而推翻原错误的扣划决策
51,54852,28,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling model,openai/text-embedding-3-small,6.988625526428223,7.850970268249512,租户作为真实履约信息的拥有者，提供完整可验证的证据链作为高成本可信信号，让房东和第三方裁决者准确区分真实履约与捏造债务的状态，消除房东制造的信息不对称
52,54852,28,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,6.544155120849609,6.840749263763428,法院、警察等第三方裁决者基于租户提供的新证据，按照贝叶斯法则更新初始对租户违约的先验信念，最终形成对租户有利的后验判断，为租户维权提供裁决基础
53,10960,29,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian inference,bayesian persuasion,openai/text-embedding-3-small,-1.5459100008010864,6.198635101318359,"This model formalizes that full voluntary disclosure of verifiable information reduces the regulator's uncertainty, leading to higher probability of project approval while eliminating hidden liability risks for the landowner"
54,10960,29,step3_response.$parsed.models[1].explanation,step3_explanation,robust decision making,robust decision making,openai/text-embedding-3-small,-1.3278417587280273,-1.0411943197250366,"The intervention is designed to eliminate the worst-case high-impact adverse outcome, which matches the model's objective of generating a strategy that performs acceptably well even under the most unfavorable potential scenarios"
55,26364,30,step3_response.$parsed.models[0].explanation,step3_explanation,constrained optimization,constrained optimization,openai/text-embedding-3-small,4.019053936004639,-2.3225133419036865,该模型将「消除案件长期隐患、控制处理成本」设为优化目标，将7天出庭期限、跨州居住、预算有限、不得打乱现有生活安排设为刚性约束，通过调整认罪协议履行条件扩展可行域，最终得到满足所有约束的最优解
56,26364,30,step3_response.$parsed.models[1].explanation,step3_explanation,dynamic programming,dynamic programming,openai/text-embedding-3-small,4.506162643432617,-0.18394333124160767,该模型将原问题分解为两个顺序关联的子问题，第一阶段先解决即时的逮捕令签发风险，获得后续处理的可行空间，第二阶段再基于第一阶段的结果协商调整条件完成案件处理，适配当前分阶段解决问题的策略
57,32091,31,step3_response.$parsed.models[0].explanation,step3_explanation,nash equilibrium,equilibrium selection,openai/text-embedding-3-small,7.928463935852051,1.5776597261428833,该模型通过锚定立法原意筛选出符合规则设计目标的均衡，明确劳资双方的行为预期，消除歧义带来的不确定性
58,32091,31,step3_response.$parsed.models[1].explanation,step3_explanation,search algorithms,lexicographical order,openai/text-embedding-3-small,5.109127044677734,3.1599466800689697,该模型给专门规制停车场车内枪支的特别规则赋予高于管控建筑禁枪一般规则的优先级，直接解决重叠规则的适用冲突
59,42475,32,step3_response.$parsed.models[0].explanation,step3_explanation,coase theorem,coase theorem,openai/text-embedding-3-small,-0.43792495131492615,2.3661320209503174,"When transaction costs are sufficiently low, the model holds that bargaining between parties will reach a Pareto efficient outcome; the defendant pays full damages to internalize the external harm, the victim agrees to request case dismissal, satisfying the legal requirement for charge dismissal, and eliminates the risk of conviction on record"
60,48874,33,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling model,openai/text-embedding-3-small,12.03427791595459,5.586253643035889,该模型中，持有私人特质信息的申请人，通过发送可被审查方低成本验证的匹配公开记录的信号，将自身诚实类型与不诚实类型分离，消除了信息不匹配引发的负面推断，解决了信息不对称下的类型误判问题
61,48874,33,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,14.591493606567383,2.4765782356262207,该模型通过引入真实匹配的新信息，修正审查方对申请人不诚信的先验概率，将不诚信的后验概率降到极低水平，使审查焦点转移到过往事件本身的性质上
62,50172,34,step3_response.$parsed.models[0].explanation,step3_explanation,game theory games,entry deterrence,openai/text-embedding-3-small,11.539271354675293,0.4339645206928253,该模型通过在当事人生活、工作、信息渠道周边设置法定、物理、信息层面的进入壁垒，直接阻断骚扰者实施骚扰的接触可能
63,50172,34,step3_response.$parsed.models[1].explanation,step3_explanation,game theory games,credible commitment,openai/text-embedding-3-small,10.433719635009766,-0.36523017287254333,该模型通过官方报案和法院禁令，将模糊的惩罚预期固化为违规必被罚的可信承诺，改变骚扰者的成本预期，发挥稳定威慑作用
64,58538,35,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling model,openai/text-embedding-3-small,11.542475700378418,5.666056156158447,该模型描述信息优势方向信息劣势方发送可信信号，消除信息不对称，纠正信息劣势方的错误预判，此处提供的完整凭证就是证明资金合规的可信信号，直接消除双方信息差
65,58538,35,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,15.924299240112305,2.4138221740722656,该模型定义了决策者根据新增观测证据更新未知状态信念概率的规则，完整凭证作为合规性新证据，会将资金合规的后验概率更新到足够排除嫌疑的水平，直接消除核查和处分风险
66,33286,36,step3_response.$parsed.models[0].explanation,step3_explanation,markov chains,absorbing markov chain,openai/text-embedding-3-small,-1.6546497344970703,0.33371278643608093,"This model divides individual criminal record status and penalty risk into discrete states, the strategy adjusts the state transition probability by intervention, blocks the transition path from the initial bad state to the permanent serious bad state, and guides the system to transfer to the absorbing state of hidden bad records, which accurately matches the core mechanism of the solution"
67,30308,37,step3_response.$parsed.models[0].explanation,step3_explanation,signal detection theory,signal detection theory,openai/text-embedding-3-small,13.64527416229248,6.959820747375488,该模型通过保留核心旋律信号同时加入微小修改噪声，降低自动检测系统对侵权特征的识别准确率，既消除自动触发版权主张的机制，又保留作品预期听觉效果
68,30308,37,step3_response.$parsed.models[1].explanation,step3_explanation,real options theory,real option theory,openai/text-embedding-3-small,6.206027507781982,-0.2980741858482361,该模型将未来补办授权的权利视为低成本持有的期权，在作品走红概率极低的前提下，最小化当前风险与成本，同时保留作品走红后的收益选择权，适配独立音乐人不确定收益的现状
69,43014,38,step3_response.$parsed.models[0].explanation,step3_explanation,constraint satisfaction,constraint satisfaction problem,openai/text-embedding-3-small,2.79425048828125,-3.1687984466552734,该数理模型定义了在给定变量可行域和约束集合的前提下，寻找满足所有约束的变量赋值，本问题中提交合规税表满足窗口期、无欠税等所有约束，满足约束即可达成目标
70,43014,38,step3_response.$parsed.models[1].explanation,step3_explanation,expected utility theory,expected utility maximization,openai/text-embedding-3-small,6.533921241760254,-2.6219000816345215,该模型通过计算不同行动的期望效用（收益减成本），选择效用最高的行动，本问题中立即提交税表的期望效用远高于拖延不提交，是最优选择
71,36971,39,step3_response.$parsed.models[0].explanation,step3_explanation,game theory games,deterrence model,openai/text-embedding-3-small,9.260991096496582,-0.8433510065078735,该模型通过提高违规方的预期惩罚成本，改变其行为选择的期望效用，迫使原本坚持欺诈的经销商主动选择合理和解
72,36971,39,step3_response.$parsed.models[1].explanation,step3_explanation,signaling game,signaling model,openai/text-embedding-3-small,10.357991218566895,4.371345043182373,该模型通过生成并公开可置信的可验证信号，消除交易双方的信息不对称，打破经销商对交易信息的垄断，重构公平博弈约束
73,39777,40,step3_response.$parsed.models[0].explanation,step3_explanation,nash equilibrium,subgame perfect equilibrium,openai/text-embedding-3-small,-0.32860639691352844,1.1533517837524414,"This model requires eliminating bad outcomes by introducing binding legal constraints at each interaction step, resulting in a unique equilibrium where the roommate either leaves voluntarily or is legally removed without exposing the user to safety risks."
74,39777,40,step3_response.$parsed.models[1].explanation,step3_explanation,risk management,mean variance optimization,openai/text-embedding-3-small,-1.3436285257339478,-0.48276132345199585,"This model trades off the small predictable cost of following formal legal process against the large unpredictable downside risks of private confrontation or property abandonment, selecting the optimal action set to achieve the user's dual goals."
75,38974,41,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,10.502928733825684,6.855635643005371,通过可验证的正式申请、认证邮寄凭证、医生签字说明完成可信信号传递，消除信息不对称，排除协会以程序瑕疵拒绝申请的可能
76,38974,41,step3_response.$parsed.models[1].explanation,step3_explanation,expected utility theory,expected utility maximization,openai/text-embedding-3-small,8.296833038330078,4.030827045440674,引入FHAP投诉的潜在处罚威慑，提升了协会违规拒绝申请的期望成本，改变协会决策的期望效用，推动其选择合规认可的策略
77,62602,42,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian inference,bayesian updating,openai/text-embedding-3-small,15.324562072753906,2.754110336303711,该数理模型通过引入新的观测信息，修正持有错误认知一方的先验概率，更新其对该免罚规则存在性的后验信念，最终推动双方信念收敛到符合法定事实的一致结论，消除原有分歧
78,31657,43,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,-1.5646146535873413,5.830570697784424,"In this model, the informed party (user who knows the legitimacy of his own right) sends a credible official signal (court order) to the uninformed party (storage facility), eliminating the uninformed party's risk of being held liable by other claimants, thus promoting the outcome the user expects"
79,31657,43,step3_response.$parsed.models[1].explanation,step3_explanation,constrained optimization,constrained optimization,openai/text-embedding-3-small,0.2044965922832489,-2.0192530155181885,"This model finds the minimum-cost feasible solution that satisfies all given constraints: the user's budget constraint, legal inheritance rules, and the storage facility's requirement for legal proof, which fits the user's actual resource endowment"
80,60515,44,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,11.44984245300293,5.257132530212402,该模型刻画信息不对称下信号发送方通过传递清晰可验证信号，帮助接收方区分真实信息与噪音的博弈结构，解决了本次事件中真实选举操纵信息无法被国际社会识别的核心问题
81,60515,44,step3_response.$parsed.models[1].explanation,step3_explanation,threshold models,information cascade,openai/text-embedding-3-small,11.909795761108398,0.01797538250684738,该模型描述群体传播中个体决策跟随上游节点行为的动力学过程，通过触发核心节点带动的正向信息级联，推动议题从民间局部传播进入国际正式公共议程
82,52212,45,step3_response.$parsed.models[0].explanation,step3_explanation,principal-agent theory,moral hazard,openai/text-embedding-3-small,4.742008209228516,6.766134738922119,该模型刻画了交易一方获得收益后不履行约定义务的逆向激励问题，引入官方监管后，为房东不履约增加可置信惩罚成本，修正了房东的激励结构，使房东选择维修的收益高于不维修，破解了原有的不利均衡
83,52212,45,step3_response.$parsed.models[1].explanation,step3_explanation,principal-agent theory,incomplete contract,openai/text-embedding-3-small,8.410456657409668,1.7900891304016113,该模型刻画了初始私人契约无法覆盖所有潜在争议的结构性缺陷，引入公共监管填补了不完全契约的执行缺口，为原私人协商补充了法定强制约束机制
84,46433,46,step3_response.$parsed.models[0].explanation,step3_explanation,queueing theory,priority queueing model,openai/text-embedding-3-small,3.4857289791107178,1.066105604171753,"This model defines that system resources are preferentially allocated to tasks in the high-priority queue. By upgrading this case from low-priority to high-priority, it forces the law enforcement system to prioritize the allocation of law enforcement resources to handle the case, and solves the problem of long-term shelving of the original case"
85,49052,47,step3_response.$parsed.models[0].explanation,step3_explanation,decision tree,decision tree analysis,openai/text-embedding-3-small,8.129944801330566,-3.2311201095581055,该模型将初始不确定状态拆解为多个独立风险分支，通过对每个分支施加针对性干预切断不良结果的传导路径，最终锁定期望的正向结果
86,55214,48,step3_response.$parsed.models[0].explanation,step3_explanation,path analysis,path dependence,openai/text-embedding-3-small,-3.03483510017395,3.162038803100586,"This model captures the feature that old institutional choices are continuously locked by positive feedback inertia, and the intervention breaks the lock-in state of the old classification, eliminates the old rules that provide legitimacy for discrimination, and solves the problem from the mechanism level"
87,55214,48,step3_response.$parsed.models[1].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,-3.3521013259887695,4.052417278289795,"This model describes the interaction mechanism that the sender uses observable signals to influence the receiver's judgment. The intervention removes the old legitimate pathological signal, compresses the space for discriminators to send legalized signals, and dissolves the rational basis of discriminatory policies"
88,64063,49,step3_response.$parsed.models[0].explanation,step3_explanation,signaling game,signaling game,openai/text-embedding-3-small,9.925710678100586,7.2150349617004395,通过固定证据、提交正式投诉等操作生成可验证的信号，消除信息不对称，将当事人私有信息转化为可被第三方采信的公共可验证事实
89,64063,49,step3_response.$parsed.models[1].explanation,step3_explanation,real options theory,contingent contract,openai/text-embedding-3-small,7.367688179016113,3.2099809646606445,约定根据维权结果支付报酬的契约结构对齐了当事人和代理律师的利益，解决了当事人前期资金不足、律师动力不足的问题，保障维权流程推进
90,65220,50,step3_response.$parsed.models[0].explanation,step3_explanation,dempster-shafer theory,dempster shafer theory,openai/text-embedding-3-small,12.617433547973633,5.560822486877441,该模型对不同主张分配信念信任度，玻璃公司无法提供授权证据，其主张的信任度趋近于零，用户方证据完整信任度更高，最终推导得出支持用户的决策结果
