id,question_index,line_no,source,source_group,merged_name,model_name,embedding_model,x,y,reasoning
11,111260,4,step3_response.$parsed.models[1].explanation,step3_explanation,signaling theory,pooling equilibrium breakdown via information revelation,openai/text-embedding-3-small,9.418411254882812,14.725677490234375,"The current state is a pooling equilibrium where ambiguity allows all parties to maintain compatible but false beliefs. When you reveal complete information (that you are choosing between two relationships, not just thinking), the pooling equilibrium collapses. Parties can no longer coordinate on the false belief. The system is forced into a separating equilibrium where your true type is revealed through your action, not your words."
12,111260,4,step3_response.$parsed.models[2].explanation,step3_explanation,commitment device,ulysses contract with option removal,openai/text-embedding-3-small,6.58596134185791,7.3121442794799805,"By cutting contact with your ex during the decision period, you are implementing a commitment device that removes the high-salience option from the choice architecture. This prevents the well-documented preference reversal where immediate options dominate reflective preferences. The mathematical structure is one where you constrain your own future choice set to force consistency between your reflective values and your actual decisions."
13,56803,5,step3_response.$parsed.models[0].explanation,step3_explanation,extinction learning,operant conditioning extinction,openai/text-embedding-3-small,7.129213333129883,-2.379822254180908,"By eliminating all reinforcing consequences (social contact, engagement, attention) contingent on the offender's behavior, the behavior loses its functional payoff. The subject shifts from being part of the reinforcement schedule to being absent from it entirely, which is the only intervention that reliably extinguishes learned behavioral patterns."
14,56803,5,step3_response.$parsed.models[1].explanation,step3_explanation,game theory,nash equilibrium disruption,openai/text-embedding-3-small,11.345976829528809,11.145878791809082,"The no-contact protocol eliminates the strategy space that previously supported equilibrium. The offender can no longer play 'boundary violation followed by minimal apology' because the response function has changed discontinuously. This forces either complete separation or requires the offender to fundamentally alter strategy, which is the only way to escape a harmful equilibrium."
15,56803,5,step3_response.$parsed.models[2].explanation,step3_explanation,cognitive dissonance,cognitive dissonance resolution through state collapse,openai/text-embedding-3-small,6.426976680755615,9.311278343200684,"The ambiguous state of 'should I stay or go' consumes continuous cognitive resources. Decisive action collapses this superposition into a single definite state, eliminating the metabolic cost of maintaining contradictory beliefs and allowing cognitive resources to be reallocated."
16,40612,6,step3_response.$parsed.models[0].explanation,step3_explanation,principal-agent problem,principal agent problem with screening,openai/text-embedding-3-small,8.037296295166016,14.845664024353027,"You (principal) cannot monitor her (agent) continuously. Intervention creates observable signal (explicit conditions + 30-day verification) that reveals her type. Compliance demonstrates alignment of incentives; violation reveals structural misalignment. This converts unobservable preference into observable action, enabling rational decision-making under information asymmetry."
17,40612,6,step3_response.$parsed.models[1].explanation,step3_explanation,signaling theory,separating equilibrium,openai/text-embedding-3-small,8.542393684387207,14.344263076782227,"Explicit conditional framing destroys the low-information equilibrium where ambiguity allows both parties to avoid confrontation. It forces her into a separating choice: either signal genuine commitment through observable compliance, or signal incompatibility through non-compliance or refusal. No third option exists. This transforms a game with multiple equilibria into one with determinate outcome."
18,40612,6,step3_response.$parsed.models[2].explanation,step3_explanation,signaling theory,bayesian inference with costly signaling,openai/text-embedding-3-small,6.2439165115356445,13.07170581817627,"Her verbal acceptance of conditions has low cost and low informativeness. Voluntary compliance over 30 days is costly (requires sustained behavioral change) and therefore high informativeness. Use this cost differential as filtering mechanism. If she complies despite cost, posterior probability of genuine change increases. If she violates, posterior reverts to baseline assumption that pattern persists."
19,18240,7,step3_response.$parsed.models[0].explanation,step3_explanation,principal-agent problem,adverse selection and signaling model,openai/text-embedding-3-small,-9.335647583007812,5.147004127502441,妻子的监控是对丈夫隐藏类型的推断机制；干预通过强制丈夫选择（接受透明化治疗或分离）来自我分类，使其行为成为可验证的信号。第三方（治疗师）充当信号验证者，恢复信息对称性。模型预测：真实类型的丈夫会选择透明路径，虚伪类型会拒绝或失败，从而完全解决逆向选择问题。
20,18240,7,step3_response.$parsed.models[1].explanation,step3_explanation,game theory,perfect information sequential game equilibrium,openai/text-embedding-3-small,-8.305496215820312,5.350556373596191,干预将隐性的不完全信息博弈转化为完全信息的顺序博弈：妻子首先披露监控事实和立场，丈夫随后做出选择。完全信息下，双方都能准确预测对方的理性反应，虚伪承诺无法维持均衡。模型预测：只有真实承诺才能导向帕累托改进（共同进入治疗），否则分离成为唯一稳定均衡。
21,18240,7,step3_response.$parsed.models[2].explanation,step3_explanation,bayesian updating,bayesian updating with feedback loop breaking,openai/text-embedding-3-small,-9.446248054504395,5.352245330810547,妻子基于观察到的信号不断更新对丈夫的信念，但监控产生的信号本身被污染了。干预通过停止单边监控、进行透明对话和引入治疗师作为独立信号源，使贝叶斯更新基于未被污染的证据。模型预测：在治疗师的独立观察下，真实的丈夫类型会被正确推断，虚伪类型的后验概率会快速收敛到1，加速决策。
22,56108,8,step3_response.$parsed.models[0].explanation,step3_explanation,game theory,ultimatum game with credible commitment,openai/text-embedding-3-small,9.827760696411133,11.286733627319336,"The partner is presented with a take-it-or-leave-it proposal where acceptance requires subordinating his standards to hers (accepting boundary), or rejection reveals incompatibility. Unlike continuous bargaining where both sides can make counteroffers and reframe, this structure removes the ability to redefine terms mid-negotiation. The credibility comes from her refusal to re-enter the reframing loop. This forces revelation of true preferences rather than strategic misrepresentation."
23,56108,8,step3_response.$parsed.models[1].explanation,step3_explanation,signaling theory,bayesian inference with costly signaling,openai/text-embedding-3-small,6.676945209503174,14.879185676574707,"By forcing him to answer why concealment occurred and what prevents recurrence, she extracts costly signals. Truthful answers (especially those admitting fault or revealing constraint structures) are expensive to produce falsely. A pattern of defensive reframing or evasion becomes itself informative data, updating her posterior probability distribution over his type (whether he respects boundaries or systematically erodes them). The model converts hidden intentions into observable behavioral signatures."
24,56108,8,step3_response.$parsed.models[2].explanation,step3_explanation,focal point selection with frame rigidity,focal point selection with frame rigidity,openai/text-embedding-3-small,9.735223770141602,10.46768856048584,"Schelling's concept of focal points explains how coordination succeeds when both parties converge on a salient reference point. His reframing attempts to create a new focal point (his love, his honesty, comparative standards). The intervention eliminates this flexibility by declaring the boundary as the non-negotiable focal point. Once locked, it becomes the only legitimate frame for all subsequent discussion, preventing the rhetorical drift that allowed him to avoid accountability."
25,17211,9,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian updating,bayesian information revelation,openai/text-embedding-3-small,-3.7310991287231445,8.231813430786133,用户当前持有关于目标人物偏好的先验分布（prior），基于观察到的信号不断更新后验概率，但由于信号模糊，后验仍高度不确定。直接披露相当于引入一个高精度的新信息源，强制后验分布在有限时间内收敛到确定状态。这消除了基于不确定性的延迟成本。
26,17211,9,step3_response.$parsed.models[1].explanation,step3_explanation,feedback control,feedback loop transition,openai/text-embedding-3-small,-7.7855048179626465,1.8743361234664917,当前系统是开环的：用户发出弱信号，无法获得目标人物的直接反馈，只能自我推断。干预将其转变为闭环系统：用户发出明确信号，获得直接反馈，系统状态因此确定。闭环系统的收敛时间有限且可预测；开环系统的不确定性随时间增长。
27,17211,9,step3_response.$parsed.models[2].explanation,step3_explanation,optimal stopping,optimal stopping problem,openai/text-embedding-3-small,-3.111741781234741,4.908728122711182,用户面临一个停止决策：何时从推断状态转向行动状态。成本函数包括：(1)立即行动的拒绝风险，(2)继续等待的心理成本和时间成本。随着情感投资增加，等待的边际成本单调递增。最优策略是在边际收益等于边际成本时停止等待。直接披露将停止点从无穷远推向有限时间。
28,94951,10,step3_response.$parsed.models[0].explanation,step3_explanation,dynamical systems,bistable dynamics with state dependent feedback control,openai/text-embedding-3-small,8.505839347839355,3.527256727218628,"The system exists in two stable attractors: reunion fantasy loop and independent functioning. Contact acts as a control input that keeps the system trapped in the reunion attractor through reward-penalty cycling. Removing this input for 90 days forces the system to cross the separatrix and settle into the independent functioning attractor, where new cognitive states (incompatibility documentation, need analysis) create different basin geometry that makes return to the reunion loop energetically unfavorable."
29,94951,10,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian updating,bayesian inference with information starvation,openai/text-embedding-3-small,-0.17536252737045288,11.956406593322754,"Contact with ex-partner provides only confirmation of prior beliefs (she still doesn't love you), yet the subject interprets silence or courtesy as evidence for reunion possibility, violating likelihood ratio calculations. The 90-day prohibition starves the system of contact-derived information while flooding it with retrospective incompatibility data, forcing Bayesian update toward posterior belief that relationship was fundamentally incompatible, not temporarily broken."
30,94951,10,step3_response.$parsed.models[2].explanation,step3_explanation,opportunity cost,opportunity cost optimization under cognitive bandwidth constraint,openai/text-embedding-3-small,7.195188522338867,7.259100437164307,"Contact pursuit has expected value approaching zero (partner stated finality) while consuming high cognitive resources. Redirecting these resources toward alternative objectives (social connection, self-knowledge) has positive expected value and produces measurable utility gains. The model forces explicit accounting: continuing to allocate resources to zero-payoff activity is suboptimal when alternative uses generate positive returns. Time horizon expansion (90 days) makes this optimization problem mathematically solvable rather than perpetually deferred."
31,41734,11,step3_response.$parsed.models[0].explanation,step3_explanation,signaling theory,signaling games with separating equilibrium,openai/text-embedding-3-small,-7.474062442779541,6.143598556518555,干预通过发送不可撤销的、具有成本的信号（明确表述需求），将你从'沉默者'类型分离出来。对方必须做出对应响应——要么接受新框架（pooling被破坏），要么通过拒绝/回避自我分离。系统从允许无限混合策略的对称均衡转移到必须做出类型声明的分离均衡。
32,41734,11,step3_response.$parsed.models[1].explanation,step3_explanation,dynamical systems,bifurcation theory,openai/text-embedding-3-small,-7.491850852966309,0.5608721971511841,干预增加了维持沉默状态的认知/情感成本（你已经'命名了约束'，再沉默变成主动选择而非被动状态）。系统参数被改变，原有吸引子的稳定性降低。系统被迫经历相变，跳跃到新的动力学状态（定义状态或分离状态）——不存在返回原吸引子的低成本路径。
33,41734,11,step3_response.$parsed.models[2].explanation,step3_explanation,commitment device,information asymmetry and disclosure commitment,openai/text-embedding-3-small,-6.5408101081848145,5.94747257232666,在完全隐藏信息的状态下，双方可以无限期地维持模糊性。干预通过破坏对称的隐藏，使对方获得关于你真实偏好的更新信息。贝叶斯理性的对方必须根据这一新信息更新对你的类型判断，进而调整其策略。系统从'两个隐藏者的无限游戏'转变为'一个暴露者与一个被迫应答者的有限游戏'。
34,8330,12,step3_response.$parsed.models[0].explanation,step3_explanation,hypothesis testing framework with burden of proof reversal,hypothesis testing framework with burden of proof reversal,openai/text-embedding-3-small,5.3804931640625,11.027046203613281,"By demanding explicit specification of success metrics before the trial period, you convert his vague dissatisfaction into a falsifiable claim. If he cannot specify what would constitute success, the null hypothesis (his dissatisfaction is non-addressable) becomes the default. The 12-week trial then generates empirical data. This eliminates infinite negotiation because the decision rule is pre-committed and objective."
35,8330,12,step3_response.$parsed.models[1].explanation,step3_explanation,game theory,finite horizon ultimatum with commitment device,openai/text-embedding-3-small,8.346211433410645,9.627586364746094,The 12-week deadline with predetermined decision point functions as a commitment device that eliminates the infinite-game stalemate. It forces both players to update beliefs on a fixed schedule rather than drift indefinitely. His choice to either operationalize demands or refuse the trial becomes itself informative—it reveals whether his dissatisfaction is about the relationship or about avoiding the cost of genuine engagement. The terminal node (separate or continue) breaks the equilibrium of passive cohabitation.
36,8330,12,step3_response.$parsed.models[2].explanation,step3_explanation,causal inference,causal identification via controlled intervention,openai/text-embedding-3-small,3.713909149169922,8.964500427246094,"The structured actions (scheduled intimacy, shared activities, therapy) serve as instrumental variables that exogenously shift behavioral input while holding relationship structure constant. If emotional satisfaction still does not increase despite behavioral change, you have identified that the dissatisfaction is structurally caused by his template-matching preference, not by lack of effort. This decomposition reveals whether the problem is tractable (behavioral) or intractable (preference-based)."
37,65812,13,step3_response.$parsed.models[0].explanation,step3_explanation,extinction learning,reinforcement learning extinction,openai/text-embedding-3-small,8.222192764282227,-2.7476131916046143,"The partner has learned a control strategy because it produces a predictable reward cycle (subject stays, apologizes, reconciles). Termination and communication blockade eliminate the reward signal entirely. Without reinforcement, the learned behavior decays exponentially over time. The short-term escalation represents extinction burst—a final spike in behavior intensity before collapse. This model predicts the exact temporal dynamics you should expect."
38,65812,13,step3_response.$parsed.models[1].explanation,step3_explanation,sequential game theory exit strategy,sequential game theory exit strategy,openai/text-embedding-3-small,11.108309745788574,10.91274642944336,"Game-theoretic analysis shows the subject is trapped in a subgame where any strategy (comply, negotiate, argue) keeps the partner's control payoffs positive. The only strategy that guarantees zero payoff to the partner's control behaviors is complete exit from the game space. This is not a negotiation or counter-strategy within the game; it is dissolution of the game itself. The third-party disclosure prevents the partner from reconstructing the game through alternative channels."
39,65812,13,step3_response.$parsed.models[2].explanation,step3_explanation,feedback control,positive feedback loop disconnection,openai/text-embedding-3-small,10.08446979522705,2.0784175395965576,"The daily conflict escalation over 2-3 weeks indicates exponential growth characteristic of positive feedback. Standard dampening strategies (communication, compromise, boundary-setting) fail because they remain within the feedback loop. The intervention physically disconnects the subject from the feedback mechanism. This transforms an unstable exponential trajectory into a decaying system with no input signal."
40,718,14,step3_response.$parsed.models[0].explanation,step3_explanation,signaling theory,signaling equilibrium,openai/text-embedding-3-small,6.197396278381348,13.481894493103027,"The model operates via separating equilibrium: authentic behavioral change requires sustained costly effort (therapy, self-examination, vulnerability to therapist scrutiny); performative compliance becomes unsustainable over 90 days because deception requires hiding from external observer (therapist). Low-commitment agents cannot profitably mimic high-commitment agents under this constraint structure. OP gains decision-relevant data by observing which equilibrium emerges—separation reveals type."
41,718,14,step3_response.$parsed.models[1].explanation,step3_explanation,time delay systems,feedback control with time delay,openai/text-embedding-3-small,10.530542373657227,3.4474804401397705,"Without intervention: OP provides immediate reconciliation reward, creating positive feedback that masks underlying instability. Girlfriend's true commitment state remains unobserved. With intervention: 90-day delay eliminates OP's immediate reward mechanism; weekly checkpoints increase system observation frequency. This transforms the system from unstable positive feedback (reconciliation loop) to observable dynamics where divergence from genuine change becomes detectable within measurement interval. Structural instability surfaces instead of being masked by emotional buffering."
42,718,14,step3_response.$parsed.models[2].explanation,step3_explanation,bayesian inference,bayesian inference with evidence quality discrimination,openai/text-embedding-3-small,1.9781627655029297,12.03278636932373,"Initial state: OP's belief about girlfriend's commitment is posterior distribution with high variance (uncertain). Reconciliation conversations provide low-quality evidence (high noise, subject to strategic presentation). Intervention: therapy sessions + weekly checkpoints generate higher-quality evidence stream. By week 12, Bayesian update converges either toward high-commitment posterior or low-commitment posterior with statistically meaningful confidence. OP transitions from indefinite uncertainty to decision-relevant confidence interval, enabling rational choice under time constraint."
43,31400,15,step3_response.$parsed.models[0].explanation,step3_explanation,signaling theory,screening and revelation problem,openai/text-embedding-3-small,-6.321677207946777,6.081052780151367,该模型通过单次完全披露的截止期限，消除了分次披露的信息优势。女友原有策略是利用时间差异化来最小化每次披露的冲击。强制完全披露等同于改变信息不对称的解决方案结构，使得隐瞒信息的成本突然上升到无法接受的水平，从而诱发完全披露或策略性退出。
44,31400,15,step3_response.$parsed.models[1].explanation,step3_explanation,time delay systems,feedback delay and system stability,openai/text-embedding-3-small,-8.086604118347168,0.4492846727371216,原有月度循环是一个欠阻尼震荡系统。通过集中披露和即时边界条件，系统转变为临界阻尼或过阻尼状态。在新结构中，信息完全性和行为改变之间的因果关系变得透明，破坏了原有的循环强化机制。
45,31400,15,step3_response.$parsed.models[2].explanation,step3_explanation,bayesian updating,bayesian updating and type separation,openai/text-embedding-3-small,-7.105327606201172,5.611328601837158,干预方案通过强制单次完全披露，使得用户能够进行一次性的贝叶斯更新，而不是持续的增量更新。增量更新产生永久不确定性；单次完全披露允许用户对她的真实意图进行定型判断。这消除了'还有多少我不知道'的开放式不确定性，转变为'她选择诚实还是选择离开'的二元判断问题。
46,30045,16,step3_response.$parsed.models[0].explanation,step3_explanation,bayesian updating,bayesian inference with sequential updating,openai/text-embedding-3-small,1.6538221836090088,11.187255859375,"Subject's current emotional intensity represents a posterior belief formed from extremely limited prior observations. The intervention enforces sequential data collection (conflict testing, checkpoint conversations) that generates likelihood ratios distinguishing between two hypotheses: (1) genuine long-term compatibility, (2) honeymoon-phase infatuation. The 3-6 month deferral window allows sufficient Bayesian trials for the posterior to converge toward true state, making the love declaration contingent on evidence strength rather than initial intensity."
47,30045,16,step3_response.$parsed.models[1].explanation,step3_explanation,optimal stopping,optimal stopping problem,openai/text-embedding-3-small,6.276009559631348,9.80707836151123,"The relationship state evolves stochastically over time; true compatibility is only partially observable. The subject faces a stopping problem: declare love now (high immediate reward but high uncertainty cost) or wait (defer reward but reduce decision error). The intervention implements the stopping rule principle: continue information gathering until the expected value of one more observation becomes negative. The threshold for love declaration should be based on conflict-response data and sustained behavioral consistency, not on elapsed time or intensity of feeling."
48,30045,16,step3_response.$parsed.models[2].explanation,step3_explanation,feedback control,negative feedback stabilization,openai/text-embedding-3-small,10.285787582397461,3.2285218238830566,"The honeymoon phase is a positive feedback loop where reward intensity drives commitment intensity, which then filters perception to confirm the initial choice. The intervention injects negative feedback: conflict introduces friction data that contradicts the reward signal, external commitments reduce dependency on the relationship as sole source of meaning, concern checkpoints surface doubts rather than suppressing them. This negative feedback prevents the system from diverging into an unstable committed state based on incomplete information."
49,67280,17,step3_response.$parsed.models[0].explanation,step3_explanation,signaling theory,signaling game equilibrium disruption,openai/text-embedding-3-small,8.403891563415527,12.364053726196289,"In the current state, subject's contact attempts and availability function as costly signals that she interprets as commitment or emotional investment. She derives psychological utility from knowing he remains available (reduces her guilt/regret risk). No-contact removes this signal entirely, breaking the equilibrium where her decision-stability depends on his observable devotion. Without the signal, she cannot maintain the psychological state that justified the breakup, forcing actual recalibration rather than stable ambiguity."
50,67280,17,step3_response.$parsed.models[1].explanation,step3_explanation,extinction learning,extinction learning,openai/text-embedding-3-small,6.134848117828369,-0.891728937625885,"Rumination about the relationship is maintained by intermittent reinforcement (occasional responses, social media updates, possibility of future contact). No-contact eliminates all reinforcement contingencies. Without reward signals, the rumination response decays predictably over 2-4 weeks according to extinction curves. This is mechanistically different from distraction or cognitive reframing—it actively removes the reinforcement structure that sustains the behavior."
51,67280,17,step3_response.$parsed.models[2].explanation,step3_explanation,signaling theory,information asymmetry exploitation,openai/text-embedding-3-small,8.340576171875,3.422325611114502,"When subject's psychological state becomes opaque to her (via no-contact), she loses the ability to use his suffering as evidence that she made the right decision or as emotional compensation. This removes a key variable from her decision-making function. Simultaneously, subject's emotional state is no longer causally dependent on her actions, converting him from a dependent to an independent agent. The system decouples."
52,10192,18,step3_response.$parsed.models[0].explanation,step3_explanation,feedback control,positive feedback loop disruption in dynamical systems,openai/text-embedding-3-small,-6.305259704589844,1.4518643617630005,"系统状态向量由(information_input, emotional_state, cognitive_frame)组成，其演化由微分方程dx/dt=f(x)描述，其中f包含正反馈项。信息隔离相当于将信息输入项置为零，使系统离开原有的不稳定平衡点。预期结果是系统轨迹收敛到新的吸引子（情绪痛苦周期衰减）。"
53,10192,18,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian updating,bayesian belief updating,openai/text-embedding-3-small,-3.7739224433898926,8.23956298828125,初始后验P(她错了|观察到的数据)被高度高估。通过结构化因果分析和第三方验证，引入新证据来更新条件概率。系统地记录冲突事件相当于获取更高质量的样本空间，使后验概率P(系统不兼容|完整数据集)收敛到更真实的值。这改变了决策权重分布，从单一归责转向多因素解释。
54,10192,18,step3_response.$parsed.models[2].explanation,step3_explanation,reinforcement learning policy optimization,reinforcement learning policy optimization,openai/text-embedding-3-small,-3.933037042617798,4.681663513183594,将个体视为智能体，关系质量为奖励信号。初始策略基于不完整的状态表示（单一归因）导致次优决策。干预通过扩展状态表示(s_t包含自身行为模式、兼容性指标等)和改进奖励函数的理解，使策略优化算法(如Q-learning或策略梯度)收敛到更优策略。预期结果是后续关系中的期望回报增加。
55,47740,19,step3_response.$parsed.models[0].explanation,step3_explanation,hidden markov model,hidden markov model,openai/text-embedding-3-small,6.776270866394043,4.80682373046875,"The subject's observable state is emotional affect (relief, guilt, longing), but the true state is the underlying decision-making mechanism (attachment pattern, guilt-aversion heuristic). Logging + time creates sufficient state trajectory data to infer the hidden state. Without the 90-day window, only the observable emission (relief) is visible, causing false inference about system stability. The model quantifies when observable sequences become statistically sufficient to estimate true latent dynamics."
56,47740,19,step3_response.$parsed.models[1].explanation,step3_explanation,extinction learning,extinction learning,openai/text-embedding-3-small,6.491866588592529,-1.6451495885849,"Previous failed exits created a conditioned association: emotional pain → contact with ex → temporary relief. This reinforced the relapse behavior. The 90-day quarantine prevents the subject from executing the conditioned response (contacting ex) when emotional decay triggers the urge. Without reward reinforcement, the association weakens. Logging serves as metacognitive tracking of extinction progress, converting implicit learning into explicit recognition of pattern dissolution."
57,47740,19,step3_response.$parsed.models[2].explanation,step3_explanation,temporal consistency mechanism,temporal consistency mechanism,openai/text-embedding-3-small,6.248053550720215,5.895389080047607,"Without intervention, the subject uses hyperbolic discounting: current relief >> future relapse cost, so relapse becomes optimal. Logging + accountability creates a commitment device that increases the future cost of inconsistency (reputational, cognitive dissonance with documented values). This flattens the discount curve, making future states comparable to present states in decision weight. The 90-day window ensures sufficient future states accumulate to make inconsistency detectable and costly."
58,84946,20,step3_response.$parsed.models[0].explanation,step3_explanation,extinction learning,operant conditioning extinction model,openai/text-embedding-3-small,6.301225185394287,-2.5588269233703613,"The subject's re-engagement behavior is maintained by variable-ratio reinforcement: each contact attempt has uncertain probability of emotional payoff (reconciliation, intensity, validation). Removing all contact pathways eliminates the reinforcer entirely, forcing the extinction curve. The acute withdrawal symptoms (2-4 weeks peak) and gradual decline (8-12 weeks) follow the empirically documented extinction trajectory. This is why partial contact or 'one last conversation' fails—even sparse reinforcement maintains the conditioned response indefinitely."
59,84946,20,step3_response.$parsed.models[1].explanation,step3_explanation,constrained optimization,constraint satisfaction problem resolution,openai/text-embedding-3-small,8.740700721740723,7.119207859039307,"The current state has three variables (attachment to ex-partner, family commitment, substance use coping) with conflicting constraints, producing no stable solution. The intervention adds a hard temporal constraint (30-day decision deadline) that makes the ambiguous state infeasible. This forces the system into one of two constrained equilibria: either divorce-and-heal or marriage-and-repair. The elimination of the middle option (limbo) removes the decision paralysis that perpetuates the oscillation pattern."
60,84946,20,step3_response.$parsed.models[2].explanation,step3_explanation,dynamical systems,dynamical systems attractor basin transition,openai/text-embedding-3-small,9.102334976196289,2.17753005027771,"The dyadic relationship operates as a high-intensity attractor basin where conflict-reunion cycles are self-sustaining. The therapeutic relationship acts as a competing attractor with different basin properties: lower intensity, external perspective, reality-grounded feedback. By removing contact pathways (reducing energy flowing to the original attractor) and simultaneously activating the therapeutic attractor (redirecting energy), the system's trajectory shifts from oscillating within the dyadic basin toward the therapeutic basin. Once contact is sufficiently disrupted and therapeutic engagement sufficient, the original attractor becomes inaccessible, and the subject cannot be pulled back into it."
61,51397,21,step3_response.$parsed.models[0].explanation,step3_explanation,signaling theory,revealed preference theory,openai/text-embedding-3-small,6.463348388671875,12.61441707611084,"Under this model, a promise to change behavior while subject to enforced constraints (friend cutoff) is not a valid revelation of preference—it is compliance under coercion. Only behavior observed after constraints are removed, or articulation of mechanism without prompting, reveals true preference. The 6-month observation window and requirement for independent articulation force the partner into a regime where strategic lying becomes costly relative to truth-telling, because sustained behavioral misalignment with stated mechanism becomes detectable."
62,51397,21,step3_response.$parsed.models[1].explanation,step3_explanation,bayesian updating,bayesian inference with sequential observation,openai/text-embedding-3-small,3.465217113494873,12.309389114379883,"The initial state is high entropy regarding partner type. Each piece of independent evidence (unprompted mechanism articulation, behavior over 6 months, alignment/misalignment with stated cause) updates the posterior. The model's power lies in the asymmetry: false remorse (instrumental performance) will eventually fail to maintain consistency across multiple independent observations over time, while genuine remorse will show increasing coherence. This is more reliable than single-point verification because it exploits the statistical law that strategic deception requires perfect coordination across many uncorrelated signals, which is informationally costly."
